title,publisher,categories,review_score,review_summary
Introduction to Public Health,Jones & Bartlett Publishers,medical,1.0,Nice and easy to understand
Introduction to Public Health,Jones & Bartlett Publishers,medical,1.0,An Introduction to Public Health
Introduction to Public Health,Jones & Bartlett Publishers,medical,0.25,Obviously a Liberal
Introduction to Public Health,Jones & Bartlett Publishers,medical,0.0,Introduction to Public Heath
Introduction to Public Health,Jones & Bartlett Publishers,medical,0.75,SLOW SHIPPING GOOD OVERALL
Introduction to Public Health,Jones & Bartlett Publishers,medical,1.0,Thanks
Introduction to Public Health,Jones & Bartlett Publishers,medical,1.0,Extremely fast shipping and Great communication
Introduction to Public Health,Jones & Bartlett Publishers,medical,0.0,BIASED NONSENSE
28 Days to Reading Without Glasses: A Natural Method for Improving Your Vision,Citadel Press,medical,1.0,Unbelievably Effective!!
28 Days to Reading Without Glasses: A Natural Method for Improving Your Vision,Citadel Press,medical,1.0,"It works , why use reading glasses as crutches."
28 Days to Reading Without Glasses: A Natural Method for Improving Your Vision,Citadel Press,medical,0.0,It didn't help my vision
28 Days to Reading Without Glasses: A Natural Method for Improving Your Vision,Citadel Press,medical,0.5,Ok
28 Days to Reading Without Glasses: A Natural Method for Improving Your Vision,Citadel Press,medical,1.0,Recommend
28 Days to Reading Without Glasses: A Natural Method for Improving Your Vision,Citadel Press,medical,1.0,Yoga and eyes relaxing
28 Days to Reading Without Glasses: A Natural Method for Improving Your Vision,Citadel Press,medical,1.0,Even better than I had hoped
"Neuroanatomy: An Atlas of Structures, Sections and Systems",Lippincott Williams & Wilkins,medical,0.75,"Good pathway diagrams, not so great photos"
"Neuroanatomy: An Atlas of Structures, Sections and Systems",Lippincott Williams & Wilkins,medical,1.0,Excellent!
The Social Importance of Self Esteem,Univ of California Press,medical,0.75,Pleased as punch.
Four Major Plays: Volume 2 Ghosts An Enemy People The Lady from Sea John Gabriel Borkman (Signet classics),Oxford University Press,medical,1.0,great plays from a great author
Four Major Plays: Volume 2 Ghosts An Enemy People The Lady from Sea John Gabriel Borkman (Signet classics),Oxford University Press,medical,0.75,Excellent - must read!
Four Major Plays: Volume 2 Ghosts An Enemy People The Lady from Sea John Gabriel Borkman (Signet classics),Oxford University Press,medical,1.0,An Enemy of the People--an astute examination of politics
Four Major Plays: Volume 2 Ghosts An Enemy People The Lady from Sea John Gabriel Borkman (Signet classics),Oxford University Press,medical,0.25,"Easy as can be, boring as can be."
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,0.75,Book of style
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,The AAMT Book of Style for Medical Transcription
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Extremely pleased
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Very satisfied.
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Great Service!
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,AAMT Book of Style
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Transcription Business Owner
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,0.75,Excellent Book!
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Superior education and instruction reference.
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,The best reference for medical transcriptionists.
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Indispensible
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Excellent reference book
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,AAMT Book of Style... A definite reference necessity for medical transcription
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Nothing compares to AAMT Book of Style
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Excellent
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Easy to use and very informative!
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,AAMT Book of Style
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,0.75,Positive
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,0.5,AAMT Book of Style
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Great book for a medical transcriptionist
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Perfect!
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Excellent value in essential book
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,book
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,AAMT Book of Style for Transcription Second Edition
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Best price I could find
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,prompt service
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,The Book of Style for Medical Transcription
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,The AAMT Book of Style for Medical Transcription
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Great resource; indispensable for the MT
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,The Standard for Medical Transcription Style Practices
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Very easy transaction
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,0.5,No images
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Must have!
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,A really good reference book.
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,For work.
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,0.75,A MUST HAVE for all medical transcription
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,JLytle
The AAMT Book of style for medical transcription,Assn for Healthcare Documentation,medical,1.0,Very pleased
Genetics: A Catholic Ethical Perspective,,medical,0.75,A Review of &quot;Genetics: A Catholic Ethical Perspective&quot;
The Social Importance of Self-Esteem,Univ of California Press,medical,0.75,Pleased as punch.
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,excelent information
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Great experience
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.5,Good
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.25,"Lange QAndA: Radiography Examination, Seventh Edition (LANGE QAndA Allied Health)"
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Radiography Book ordered...
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,The Review Book did help me.
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,You will be prepared.
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,The Only Review Book You Need
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.75,Radiology registry review book
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Excellent Review Book
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Best Review
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Lange Q&A(tm) is an Exceptional Resource!
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Lange Q & A Radiography Examination - Highly Recommend And Video Review
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Great Book
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.75,ARRT prep
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,best study guide
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Radiography Test Guide
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.75,simply wonderful
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Just what I was looking for
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.0,Not for fluoroscopy
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.75,Just Buy It! Don't Ask Questions!
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Lange Q&A Radiography Examination
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,"The best, closest answers."
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.75,"so far, so good"
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Lange Q&Q Radiography Examination
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.75,"Great to guide your review process and test your knowledge, but explanations could be better"
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Great Resource
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,great information
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,ARRT Test Review
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Outstanding !!
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,Great Review Guide
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.5,book is dated
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,1.0,It was wonderful!!
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.75,Good prep even for canadians
Lange Q&A; - Radiography Examination,McGraw-Hill Education / Medical,medical,0.75,very good
"Community Health Education & Promotion, Second Edition",Jones & Bartlett Learning,medical,1.0,Buy only if needed
"Community Health Education & Promotion, Second Edition",Jones & Bartlett Learning,medical,1.0,Better than advertised
MKSAP for Students 3,ACP Press,medical,1.0,Best Practice for Internal Med Shelf
MKSAP for Students 3,ACP Press,medical,1.0,Very helpful
MKSAP for Students 3,ACP Press,medical,1.0,Get a copy
MKSAP for Students 3,ACP Press,medical,1.0,Essential for the Internal Medicine Clerkship
MKSAP for Students 3,ACP Press,medical,0.75,"Good and necessary, but not great."
MKSAP for Students 3,ACP Press,medical,1.0,MKSAP
MKSAP for Students 3,ACP Press,medical,0.5,Like MKSAP 4
MKSAP for Students 3,ACP Press,medical,1.0,Very helpful for shelf exam
The Cambridge Dictionary of Statistics in the Medical Sciences,ACP Press,medical,1.0,The Cambridge DIctionary of Statistics in the Medical Scienc
The Cambridge Dictionary of Statistics in the Medical Sciences,ACP Press,medical,1.0,comprehensive
The Cambridge Dictionary of Statistics in the Medical Sciences,ACP Press,medical,1.0,comprehensive
Anatomy Regional and Applied,Churchill Livingstone,medical,1.0,Great anatomy text
Anatomy Regional and Applied,Churchill Livingstone,medical,1.0,the best
Neuropsychological Assessment in Clinical Practice: A Guide to Test Interpretation and Integration,John Wiley & Sons Incorporated,medical,0.25,Check elsewhere!
Neuropsychological Assessment in Clinical Practice: A Guide to Test Interpretation and Integration,John Wiley & Sons Incorporated,medical,0.75,Neuropsychological Assessment in Clinical Practice: A Guide to Test Interpretation and Integration
The Complete Guide to ECGS: A Comprehensive Study Guide to Improve ECG Interpretation Skills,Jones & Bartlett Publishers,medical,1.0,The Best Yet
Have a Healthy Baby: The March of Dimes Complete Guide to Pregnancy and Childbirth,MacMillan Publishing Company,medical,0.0,This book was never IN print.
The Invisible Plague: The rise of Mental Illness from 1750 to the Present,Rutgers University Press,medical,1.0,"Well written, well researched"
The Invisible Plague: The rise of Mental Illness from 1750 to the Present,Rutgers University Press,medical,1.0,The Insanity Plague!
The Invisible Plague: The rise of Mental Illness from 1750 to the Present,Rutgers University Press,medical,1.0,Interesting history
The Invisible Plague: The rise of Mental Illness from 1750 to the Present,Rutgers University Press,medical,0.0,disappointing and unconvincing
The Invisible Plague: The rise of Mental Illness from 1750 to the Present,Rutgers University Press,medical,0.5,Disappointing
The Invisible Plague: The rise of Mental Illness from 1750 to the Present,Rutgers University Press,medical,1.0,A Great History of Insanity
The Invisible Plague: The rise of Mental Illness from 1750 to the Present,Rutgers University Press,medical,1.0,Times haven't changed much....
The Invisible Plague: The rise of Mental Illness from 1750 to the Present,Rutgers University Press,medical,0.75,PRETTY GOOD
Learning to live without cigarettes,iUniverse,medical,1.0,Worked for me
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,This is a book that every woman needs to read.
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,Yes!! Finally Breast Cancer prevention. Women need this!!
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,A MUST READ FOR WOMEN WHO WANT TO ACTIVELY PREVENT BC !!!
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,The Truth For Women and Men!
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,Every woman should buy this book!
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,The best defense is a good offense
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,I want to get this book for all my female relatives!
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,0.75,Keon's book is very comprehensive.
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,A Book Everyone Should Have In Thier Library
The Truth About Breast Cancer: A 7-Step Prevention Plan,Parissound Pub,medical,1.0,Essential reading for anyone who is &quot;at risk&quot;.
MRI for Technologists,1st Book Library,medical,1.0,a great overview for beginners
"When Medicine Went Mad: Bioethics and the Holocaust (Contemporary Issues in Biomedicine, Ethics, and Society)",Springer Science & Business Media,medical,1.0,Necessary and disturbing read on use of Nazi data...
"Parent, Child, and Adolescent: Understanding and Care",Elsevier Health Sciences,medical,1.0,Objective and sensitive
"Parent, Child, and Adolescent: Understanding and Care",Elsevier Health Sciences,medical,1.0,Wow!Don't Miss This One!
"Parent, Child, and Adolescent: Understanding and Care",Elsevier Health Sciences,medical,1.0,Assistance for Families and Professionals
AIDS and Ethics,SAGE Publications,medical,1.0,Excellent ethical discussions about AIDS issues.
Hildegarde E Peplau: Interpersonal Nursing Theory (Notes on Nursing Theories),"SAGE Publications, Incorporated",medical,1.0,Definitive book
Teaching Patients with Low Literacy Skills,Lippincott Williams & Wilkins,medical,1.0,This is THE classic in patient ed!
Teaching Patients with Low Literacy Skills,Lippincott Williams & Wilkins,medical,1.0,Bring health messages down to earth
Teaching Patients with Low Literacy Skills,Lippincott Williams & Wilkins,medical,1.0,Teaching Patients With Low Literacy Skills
Teaching Patients with Low Literacy Skills,Lippincott Williams & Wilkins,medical,1.0,THE reference manual for anyone working with adult learners.
Teaching Patients with Low Literacy Skills,Lippincott Williams & Wilkins,medical,0.75,Selected in Brandon &amp; Hill bibiliography for nursing.
Comparative Vertebrate Neuroanatomy: Evolution and Adaptation,John Wiley & Sons,medical,1.0,A good starting point for vertebrate neuroanatomy
Comparative Vertebrate Neuroanatomy: Evolution and Adaptation,John Wiley & Sons,medical,0.75,Very approachable
Comparative Vertebrate Neuroanatomy: Evolution and Adaptation,John Wiley & Sons,medical,0.75,Neuranatomy
Comparative Vertebrate Neuroanatomy: Evolution and Adaptation,John Wiley & Sons,medical,1.0,Great resource for cognitive neuroscience research
Comparative Vertebrate Neuroanatomy: Evolution and Adaptation,John Wiley & Sons,medical,0.75,A good product
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,Good good!
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,Great!Med Surg Nursing book!
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,"Hugely helpful, time saver!"
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,0.75,Good Quick Reference
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,0.75,Quick arrival
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,Cliff's Notes
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,Handbook for the Textbook....
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,Med- Surg handbook
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,An invaluable tool
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,0.75,Great Resource
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,Easy To Carry
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,1.0,Great Take Along during Clinicals
Handbook for Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Wolters kluwer india Pvt Ltd,medical,0.75,Good investment
