title,publisher,categories,review_score,review_summary
"The Complete Guide to Home Masonry: Step-by-Step Projects & Repairs Using Concrete, Brick, Block & Stone (Black & Decker Home Improvement Library)",Creative Publishing International,house home,1.0,Home Masonry
"The Complete Guide to Home Masonry: Step-by-Step Projects & Repairs Using Concrete, Brick, Block & Stone (Black & Decker Home Improvement Library)",Creative Publishing International,house home,1.0,"Not used all of it, but spot on for what I needed"
"The Complete Guide to Home Masonry: Step-by-Step Projects & Repairs Using Concrete, Brick, Block & Stone (Black & Decker Home Improvement Library)",Creative Publishing International,house home,1.0,Excellent book for typical do it yourself projects
Basic Woodworking (Sunset New Basic),Sunset Publishing Company,house home,1.0,Excellent book. Easy to read with great illustrations.
Basic Woodworking (Sunset New Basic),Sunset Publishing Company,house home,1.0,Great overview
2006 National Renovation & Insurance Repair Estimator (National Renovation and Insurance Repair Estimator),Craftsman Book Company,house home,1.0,Incredible amount of renovation estimates
2006 National Repair & Remodeling Estimator (National Repair and Remodeling Estimator)(29th edition),Craftsman Book Company,house home,1.0,Great Place to Start
2006 National Repair & Remodeling Estimator (National Repair and Remodeling Estimator)(29th edition),Craftsman Book Company,house home,0.0,Use this to estimate your projects and lose money
Tiling: The Installation Handbook,Sterling Publishing Company Incorporated,house home,0.0,DONT BUY THIS BOOK
Tiling: The Installation Handbook,Sterling Publishing Company Incorporated,house home,0.0,Bummer - also burned
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,The best book on crown molding installation
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.0,positive reviews ?
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,EXCELLENT !
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,The best book on crown molding
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,A humane way to do Crown Molding
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.75,Valuable information. Poor print quality.
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.75,Excellent Content but Picture Print Quality Poor
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,One of The Most Important Books in My Construction Library
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.0,Buyer beware-this book is part of a system!
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Reply to Burke Churchill review.
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Great For The Novice (and I mean NOVICE)
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Novice beginner producing 'pro results'
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.5,14 of the reviews are probably from the same person!
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.5,"Good information, not so easy to understand"
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.75,Good information
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Useful Templates too!
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Great gift
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,crown mouldings
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Great for beginner and pro
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,More than an excellent book!
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Excellent book for both beginners and experienced woodworker
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,It has EVERYTHING
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,A Must Buy
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.75,"In spite of the hard sell for the tools, this is a great book."
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Order from the Author's Website NOT through Amazon
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Installing crown molding or base boards couldn't be simpler.
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Crown Molding made easy
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.0,Very disappointed
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.5,just a long ad for expensive tools
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Must have molding book
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,"terrific , very easy to understand and great pictures"
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Finish Carpentry
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,The system is great!
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Needed help eith rake roof.
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,A Great Guide
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Crown Molding by Wayne Drake
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Crown Molding by Wayne Drake
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,easy to use
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,Crown Molding by Wayne Drake
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,1.0,I did it so anyone can...
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.75,Become an instant professional!
Crown Molding & Trim: Install It Like a Pro!,Universal-Publishers,house home,0.0,save your money
Creating Space: Essential Home Organization,Soma Books,house home,0.0,What a Disappointment
Creating Space: Essential Home Organization,Soma Books,house home,0.5,Expected more...
Creating Space: Essential Home Organization,Soma Books,house home,0.75,Suggests new ways to think about maximizing room space
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,What a find
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,"Wonderfully charming, unpretentious, and helpful"
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,I never put this romantic book away
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,A happy discovery.
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Fabulous decorating book to cozy your home
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,The best decorating book!
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,This is my style!
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.75,Defines What Cottage Style IS and Gives Inspiration
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Fabulous
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,I agree this is a &quot;chick flick&quot; book
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.75,This book grows on you
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,This book really works
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.0,Fussy!
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.5,Not what I was looking for
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Cottage Style
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,I love this book
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,wonderful
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.75,Puts the romance back into decorating
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.0,poor photos and poor contents and poor print...
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Enjoy creating a new look in your home
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.75,Helped define exact style I want
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Wonderfully Inspiring!
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Best Book on Cottage Style
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.75,Look at the gorgeous photos but overlook the graphic design
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,I love this book
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.75,"Filled with practical, do-it-yourself ideas."
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,This isn't a book - it's an anti-depressant!
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Could not wait to get started
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,The perfect springtime decorating book
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,The perfect springtime decorating book
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.75,Puts the romance back into decorating
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,"Dreamy and helpful, too"
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.0,Cluttered Country
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,I guess I'm cutesy!
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Delightful if you want to create a getaway
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,Gorgeous and full of ideas
Cottage Style,"Sterling Publishing Company, Inc.",house home,0.75,3 and a half stars
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,A surprising find!
Cottage Style,"Sterling Publishing Company, Inc.",house home,1.0,What a gift!
"Is a wireless solution right for you? (Gadgets & Gizmos).(Buyers Guide): An article from: Catalyst (Dublin, Ohio)",FT Press,house home,1.0,peace at last
"The Home Owner's Manual: Operating Instructions, Troubleshooting Tips, and Advice on Household Maintenance",Quirk Books,house home,0.25,Not what I expected
"The Home Owner's Manual: Operating Instructions, Troubleshooting Tips, and Advice on Household Maintenance",Quirk Books,house home,1.0,Great House Warming Present
"The Home Owner's Manual: Operating Instructions, Troubleshooting Tips, and Advice on Household Maintenance",Quirk Books,house home,1.0,Good buy
"The Home Owner's Manual: Operating Instructions, Troubleshooting Tips, and Advice on Household Maintenance",Quirk Books,house home,0.75,Great and fun (and somewhat informative) for novice homeowners
Building the Custom Home Office: Projects for the Complete Home Work Space,Taunton,house home,1.0,Fantastic!
Building the Custom Home Office: Projects for the Complete Home Work Space,Taunton,house home,0.75,"Close, but not perfect"
Building the Custom Home Office: Projects for the Complete Home Work Space,Taunton,house home,0.75,Good starting point
Building the Custom Home Office: Projects for the Complete Home Work Space,Taunton,house home,1.0,Great ideas and my project came out great
Building the Custom Home Office: Projects for the Complete Home Work Space,Taunton,house home,0.0,Building the Custom Home Office
The Big Book of Teen Rooms,Leisure Arts,house home,0.0,Not so Hot
The Big Book of Teen Rooms,Leisure Arts,house home,0.25,Not very many options
The Big Book of Teen Rooms,Leisure Arts,house home,0.75,Great Ideas - more for girls than boys!
Chests of Drawers: Outstanding Projects from America's Best Craftsmen,Taunton Press,house home,0.25,Substandard entry in an otherwise great series
Chests of Drawers: Outstanding Projects from America's Best Craftsmen,Taunton Press,house home,0.25,Disappointing compared to the rest of the series
Chests of Drawers: Outstanding Projects from America's Best Craftsmen,Taunton Press,house home,0.0,This book has nothing the other Taunton books have
Chests of Drawers: Outstanding Projects from America's Best Craftsmen,Taunton Press,house home,1.0,Excellent instruction with adaptable plans
Chests of Drawers: Outstanding Projects from America's Best Craftsmen,Taunton Press,house home,0.25,Not bad but not great either
Chests of Drawers: Outstanding Projects from America's Best Craftsmen,Taunton Press,house home,1.0,Bill Gray
Chests of Drawers: Outstanding Projects from America's Best Craftsmen,Taunton Press,house home,0.75,Good plans and directions
Chests of Drawers: Outstanding Projects from America's Best Craftsmen,Taunton Press,house home,0.75,A solid reference.
"Managing the Construction Process: Estimating, Scheduling, and Project Control (3rd Edition)",Pearson,house home,0.5,Ok book
"Managing the Construction Process: Estimating, Scheduling, and Project Control (3rd Edition)",Pearson,house home,0.75,prompt shipment
"Managing the Construction Process: Estimating, Scheduling, and Project Control (3rd Edition)",Pearson,house home,1.0,"Managing the Construction Process: Estimating, Scheduling, and Project Control (3rd Edition) (Purchased on 10/12/2006)"
"Managing the Construction Process: Estimating, Scheduling, and Project Control (3rd Edition)",Pearson,house home,1.0,3 Construction Management books
"Managing the Construction Process: Estimating, Scheduling, and Project Control (3rd Edition)",Pearson,house home,0.75,A bit dissappointing
Home Wiring from Start to Finish,,house home,1.0,Home wiring from start to finish
Power Tools: An Electrifying Celebration and Grounded Guide,Taunton,house home,0.75,Great Place to Start Before Investing in Power Tools
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.75,Text book
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Great
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Watch out for old edition sold as new!!!!!
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Easy to Read
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Book
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.5,worked for me
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Save the planet
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.75,great resource
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Great book...
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Good Book for RESNET test
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Cost Savings & Comfort
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.75,"Consider ""Insulate and Weatherize"" Instead"
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.5,Needs strong editor
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.5,"Useful, but perhaps better resources available"
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Very good book!
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,This IS the Book on Home Energy Efficiency
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.75,A comprehensive introduction to residential energy use
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Great Book To Get Into The Home Energy Tech Field
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Great Resource
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,5 Stars...but check the price you pay.
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Both a course book and a reference book
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Residential Energy
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.25,Not the best
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,0.75,physics phun
Residential Energy: Cost Savings and Comfort for Existing Buildings,,house home,1.0,Quick receipt of book and Perfect New Condition
Tile Floors 1-2-3,Home Depot Books,house home,1.0,Best little book for beginners !
Tile Floors 1-2-3,Home Depot Books,house home,0.0,Tile Floors 1-2-3 (The Home Depot)
Modern furnishings for the home,Acanthus PressLlc,house home,0.25,William J. Hennessey's Modern Furnishings for the Home
Joan Kohn's It's Your Bed and Bath: Hundreds of Beautiful Design Ideas,Bulfinch,house home,1.0,Great design resource
Joan Kohn's It's Your Bed and Bath: Hundreds of Beautiful Design Ideas,Bulfinch,house home,0.25,How not to write a bathroom book
Joan Kohn's It's Your Bed and Bath: Hundreds of Beautiful Design Ideas,Bulfinch,house home,0.5,Not bad...But not inspiring
Joan Kohn's It's Your Bed and Bath: Hundreds of Beautiful Design Ideas,Bulfinch,house home,0.75,Good reference book
Residential Construction and Design: Techniques for the Modern Builder,,house home,1.0,Best Book on Residential Construction
Portraits,Rizzoli Publications,house home,1.0,My favorite book!
Portraits,Rizzoli Publications,house home,1.0,Portraits is the best book I have every read!
Portraits,Rizzoli Publications,house home,1.0,Portraits by Cynthia Freeman
Portraits,Rizzoli Publications,house home,1.0,"We read this book while we were out to dinner, rather than talk to each other!"
Portraits,Rizzoli Publications,house home,1.0,This is the best book i have ever read
Portraits,Rizzoli Publications,house home,0.0,Too repetitious and too long.
Portraits,Rizzoli Publications,house home,0.0,I am afraid I didnt enjoy it that much. A bit of a let down
Portraits,Rizzoli Publications,house home,0.75,portraits
Portraits,Rizzoli Publications,house home,1.0,Great Book!
Portraits,Rizzoli Publications,house home,1.0,Take the time to enjoy this tale!
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,0.75,Working Windows Works
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,1.0,Great primer for restoring gorgeous old windows
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,0.75,The Ultimate Guide for 'Permanent' Windows
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,1.0,Excellent Guide for DIY
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,1.0,This book is the bible of wooden window repair!
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,1.0,Answers I couldn't find elsewhere
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,1.0,"A phenomenal book, for the right consumer"
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,1.0,Got Wood Windows?? Then this book is a lifesaver !
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,0.75,Save Our Windows
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,1.0,Excellent Guide for Restoring Windows
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,1.0,This Book is a Treasure
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,0.25,Window repair review-one persons opinion
Working Windows: A Guide to the Repair and Restoration of Wood Windows,Globe Pequot,house home,0.25,Not what I was expecting
Wine Country Architecture and Interiors,Gibbs Smith,house home,1.0,Phenomenal Book
Wine Country Architecture and Interiors,Gibbs Smith,house home,1.0,Great wine country architecture!!!
Wine Country Architecture and Interiors,Gibbs Smith,house home,0.5,Not what I was hoping for........
Rugs & runners to crochet: Six designs (Leisure Arts leaflet),Emmett Eiland's Rugs,house home,1.0,Love these patterns.
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,1.0,Great Book For All Woodworkers!
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,0.75,Good book for considering ALL of your woodworking costs
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,1.0,A boon for a start up
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,0.75,"If you sell, you need to look at this book!"
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,0.75,Good pricing methods for woodworkers
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,1.0,Every woodworker should have this book if you want to make a profit!
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,1.0,Loved it!!
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,0.5,More for large cities
"The Woodworker's Guide to Pricing Your Work: How to Calculate the Value of Your Time, Materials and Craftsmanship to Make Money from Your Woodworking",Betterway Books,house home,0.75,Things to think about
The Learning Annex Presents Uncluttering Your Space,Wiley,house home,1.0,Finally an organizing system that works and lasts!
The Learning Annex Presents Uncluttering Your Space,Wiley,house home,1.0,This book saved my marriage!
The Learning Annex Presents Uncluttering Your Space,Wiley,house home,1.0,Practical Help to Conquer Clutter
The Learning Annex Presents Uncluttering Your Space,Wiley,house home,1.0,Orangize room by room
"Naturally Modern: Creating Interiors with Wood, Leather, Stone, and Natural Fabrics",Harry N. Abrams,house home,1.0,Highly recommended reading for the novice homeowner
"Naturally Modern: Creating Interiors with Wood, Leather, Stone, and Natural Fabrics",Harry N. Abrams,house home,0.75,Brings out the nature lover in all of us
"Naturally Modern: Creating Interiors with Wood, Leather, Stone, and Natural Fabrics",Harry N. Abrams,house home,0.75,The review of Naturally modern
"Naturally Modern: Creating Interiors with Wood, Leather, Stone, and Natural Fabrics",Harry N. Abrams,house home,0.75,Good book for information on natural materials
"Naturally Modern: Creating Interiors with Wood, Leather, Stone, and Natural Fabrics",Harry N. Abrams,house home,0.25,Not that Great
How to Construct Furniture,Readers Digest,house home,1.0,Build your own modern furniture...
"Cheap and Easy! Refrigerator Repair (Cheap and Easy! Appliance Repair Series) (Emley, Douglas. Cheap and Easy!,)",Eb Marketing,house home,1.0,"Excellent, even for the uninitiated homeowner"
"Cheap and Easy! Refrigerator Repair (Cheap and Easy! Appliance Repair Series) (Emley, Douglas. Cheap and Easy!,)",Eb Marketing,house home,0.75,A useful book on fixing common refrigerator problems
"Cheap and Easy! Refrigerator Repair (Cheap and Easy! Appliance Repair Series) (Emley, Douglas. Cheap and Easy!,)",Eb Marketing,house home,1.0,Looks good
"Cheap and Easy! Refrigerator Repair (Cheap and Easy! Appliance Repair Series) (Emley, Douglas. Cheap and Easy!,)",Eb Marketing,house home,0.75,Fridge repair
"Cheap and Easy! Refrigerator Repair (Cheap and Easy! Appliance Repair Series) (Emley, Douglas. Cheap and Easy!,)",Eb Marketing,house home,0.0,Refrigerator Repair
Apartment Book,"Sterling Publishing Company, Inc.",house home,1.0,Neat book
Apartment Book,"Sterling Publishing Company, Inc.",house home,1.0,A Day in the Life of an Apartment House
Apartment Book,"Sterling Publishing Company, Inc.",house home,1.0,A Day in the Life of an Apartment House
Apartment Book,"Sterling Publishing Company, Inc.",house home,1.0,Neat book
Apartment Book,"Sterling Publishing Company, Inc.",house home,1.0,Georges Perec
"Cheap and Easy! Clothes Dryer Repair (Cheap and Easy! Appliance Repair Series) (Emley, Douglas. Cheap and Easy!,)",Eb Marketing,house home,0.75,Cheap and Easy! Clothes Dryer Repair
"Cheap and Easy! Clothes Dryer Repair (Cheap and Easy! Appliance Repair Series) (Emley, Douglas. Cheap and Easy!,)",Eb Marketing,house home,0.75,I'm The Man! Ok ... This is the book!
"Cheap and Easy! Clothes Dryer Repair (Cheap and Easy! Appliance Repair Series) (Emley, Douglas. Cheap and Easy!,)",Eb Marketing,house home,1.0,Simple and Practical
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,0.5,Could you live in a 12x16 foot shed?
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,1.0,A Radical Idea and an Excellent Resource
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,1.0,This book is a must if you want to build without a mortgage.
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,1.0,Enter a New World
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,1.0,Freedom Awaits
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,0.5,Nothing new
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,1.0,An Excellent Resource for All
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,1.0,Good General Overview limited in detail
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,1.0,A must read for anyone who wants to take control of life.
Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Books),Chelsea Green Publishing Company,house home,1.0,Freedom is not radical!
