title,publisher,categories,review_score,review_summary
Fear of Flying CD,Routledge,transportation,1.0,Mirror on the female soul/The neuroses of intelligent women
Fear of Flying CD,Routledge,transportation,0.75,Decent (as far as I know) analysis of the woman's sexuality
Fear of Flying CD,Routledge,transportation,0.75,Precursor to 'Sex & the City'
Fear of Flying CD,Routledge,transportation,0.75,striking empathy for the self-examined intellectual
Fear of Flying CD,Routledge,transportation,0.5,36 Years After
Fear of Flying CD,Routledge,transportation,0.25,**Hooray**For the Symbolism...**Boo**For the Plot
Fear of Flying CD,Routledge,transportation,0.5,Erica only flies so high
Fear of Flying CD,Routledge,transportation,1.0,**Life-Changing For Me**
Fear of Flying CD,Routledge,transportation,1.0,Use Your Fear to Fly
Fear of Flying CD,Routledge,transportation,1.0,Essential Feminist Literature!
Fear of Flying CD,Routledge,transportation,0.75,You ought to read this if....
Fear of Flying CD,Routledge,transportation,0.5,You might want to skip the middle.
Fear of Flying CD,Routledge,transportation,0.25,Not great
Fear of Flying CD,Routledge,transportation,0.75,"Refreshing and Surprising book from a female author who dares to ""Go there."" Oh no she didn't! Oh yes,she did!!"
Fear of Flying CD,Routledge,transportation,0.75,Fear of Flying: Fear of Life
Fear of Flying CD,Routledge,transportation,1.0,The search for the great white male
Fear of Flying CD,Routledge,transportation,0.75,"a wonderful, passionate book"
Fear of Flying CD,Routledge,transportation,1.0,Fabulous
Fear of Flying CD,Routledge,transportation,1.0,Not Afraid Anymore
Fear of Flying CD,Routledge,transportation,0.25,"Yup, it's LIT"
Fear of Flying CD,Routledge,transportation,1.0,Real Women's Fiction from a Real Woman's Point of View
Fear of Flying CD,Routledge,transportation,1.0,Who Doesn't?
Fear of Flying CD,Routledge,transportation,0.75,Kept me turning the pages....
Fear of Flying CD,Routledge,transportation,0.75,Wow. What a ride!
Fear of Flying CD,Routledge,transportation,1.0,Passing the Torch
Fear of Flying CD,Routledge,transportation,0.0,Why all the hype? A huge letdown.
Fear of Flying CD,Routledge,transportation,1.0,My Life in Terms of Analysts
Fear of Flying CD,Routledge,transportation,0.75,brutally candid. superbly written.
Fear of Flying CD,Routledge,transportation,0.0,Not my favorite
Fear of Flying CD,Routledge,transportation,0.0,Don't waste your time
Fear of Flying CD,Routledge,transportation,1.0,"Erica, where have you been all my life?!"
Fear of Flying CD,Routledge,transportation,1.0,Listen to a woman's mind
Fear of Flying CD,Routledge,transportation,0.75,Fear of Flying is timeless
Fear of Flying CD,Routledge,transportation,1.0,Classic
Fear of Flying CD,Routledge,transportation,0.5,A modern woman?
Fear of Flying CD,Routledge,transportation,1.0,This book is still relevant in 1998
Fear of Flying CD,Routledge,transportation,0.5,Kind....Sorta
Fear of Flying CD,Routledge,transportation,1.0,"Funny, witty, and all woman"
Fear of Flying CD,Routledge,transportation,0.0,This is feminism?
Fear of Flying CD,Routledge,transportation,0.75,"Tough, but good."
Fear of Flying CD,Routledge,transportation,1.0,A LITERARY WORK OF ART
Fear of Flying CD,Routledge,transportation,1.0,fear of flying
Fear of Flying CD,Routledge,transportation,1.0,A MUST Read for every guy
Fear of Flying CD,Routledge,transportation,0.75,HONESTY AT IT'S BEST!!!!!
Fear of Flying CD,Routledge,transportation,0.5,"Sex, love, and liberation"
Fear of Flying CD,Routledge,transportation,1.0,I've never connected to anything like it before. Reassuring
Fear of Flying CD,Routledge,transportation,0.75,A valuable gift to women everywhere.
Fear of Flying CD,Routledge,transportation,0.75,Not quite so shocking in the 90s
Fear of Flying CD,Routledge,transportation,1.0,Powerful Novel Retains Its Place in History.
Fear of Flying CD,Routledge,transportation,1.0,A thirty year journey that is true today in 2003!!!
Fear of Flying CD,Routledge,transportation,0.5,Lot of whining here
Fear of Flying CD,Routledge,transportation,0.5,"Close, but not quite..."
Fear of Flying CD,Routledge,transportation,0.75,Isadora Wing's Zipless Funds
Fear of Flying CD,Routledge,transportation,1.0,much better than Sex in the City in describing real relationships and the complexity of being a woman in the wake of Feminism
Fear of Flying CD,Routledge,transportation,0.5,Fear of Everything
Fear of Flying CD,Routledge,transportation,0.5,"After reading this book you will wonder what your issues are, and then develope issues over your issues.. too many issues!"
Fear of Flying CD,Routledge,transportation,1.0,Little fear lot of pleasure
Fear of Flying CD,Routledge,transportation,0.75,Just one woman's experience
Fear of Flying CD,Routledge,transportation,1.0,Stands the test of time
Fear of Flying CD,Routledge,transportation,1.0,One of favourite books
Fear of Flying CD,Routledge,transportation,1.0,"The female version of ""Portnoy's Complaint,"" but better"
Fear of Flying CD,Routledge,transportation,1.0,Awesome! My second read since it first came out!
Fear of Flying CD,Routledge,transportation,1.0,A must read classic
Fear of Flying CD,Routledge,transportation,0.5,Fear of Flying
Fear of Flying CD,Routledge,transportation,0.75,Not what I expected
Fear of Flying CD,Routledge,transportation,1.0,Really?
Fear of Flying CD,Routledge,transportation,0.75,From Venice present into a past filled with Shakespeare.
Fear of Flying CD,Routledge,transportation,1.0,Every woman should read this book!
Fear of Flying CD,Routledge,transportation,0.75,Honest and To The Point
Fear of Flying CD,Routledge,transportation,1.0,A Classic
Fear of Flying CD,Routledge,transportation,1.0,YES!
Fear of Flying CD,Routledge,transportation,0.25,Main character was unlikable
Fear of Flying CD,Routledge,transportation,0.0,Not very enlightening
Fear of Flying CD,Routledge,transportation,0.25,Waiting for Amazon.com censors......
Fear of Flying CD,Routledge,transportation,0.25,So what?
Fear of Flying CD,Routledge,transportation,1.0,Fear of Flying at 15 and 50: Still one of my favorite books
Fear of Flying CD,Routledge,transportation,1.0,"Part Fiction, Part Memoir"
Fear of Flying CD,Routledge,transportation,1.0,Girls Rule!
Fear of Flying CD,Routledge,transportation,0.0,A disappointing book.
Fear of Flying CD,Routledge,transportation,0.5,Fascinating but not representative
Fear of Flying CD,Routledge,transportation,1.0,Top Of My List
Fear of Flying CD,Routledge,transportation,0.75,Glad I didn't give up on it
Fear of Flying CD,Routledge,transportation,1.0,Literature not Erotica
Fear of Flying CD,Routledge,transportation,1.0,Changed My Life
Fear of Flying CD,Routledge,transportation,0.75,One's Own Choices
Fear of Flying CD,Routledge,transportation,0.0,Pseudointellectual Garbage
Fear of Flying CD,Routledge,transportation,0.75,Great book about real person
Fear of Flying CD,Routledge,transportation,1.0,Reports from the front lines of the sexual revolution.
Fear of Flying CD,Routledge,transportation,0.0,Protofeminist Psychobabble--Not Worth Your Time
Fear of Flying CD,Routledge,transportation,0.75,My Fear of Flying
Fear of Flying CD,Routledge,transportation,1.0,a sexual odyssey in search of identity and secure attachment
Fear of Flying CD,Routledge,transportation,0.0,Could not finish it --- just too filthy.
Fear of Flying CD,Routledge,transportation,1.0,A milestone of woman's sexual liberation!
Fear of Flying CD,Routledge,transportation,0.5,Fantasy is the one place a woman in can have it all.
Fear of Flying CD,Routledge,transportation,0.25,Not at all the feminist work I'd imagined
Saab 99 and 900: The Complete Story (Crowood Autoclassic),Crowood Press,transportation,0.75,Story of Saab as told by a European.
Saab 99 and 900: The Complete Story (Crowood Autoclassic),Crowood Press,transportation,1.0,Wonderful tribute to a car that was years ahead of the pack.
Saab 99 and 900: The Complete Story (Crowood Autoclassic),Crowood Press,transportation,1.0,Nice Coffee Table Reader
Saab 99 and 900: The Complete Story (Crowood Autoclassic),Crowood Press,transportation,0.5,Good content but...
Saab 99 and 900: The Complete Story (Crowood Autoclassic),Crowood Press,transportation,1.0,Excellent Saab Book
Saab 99 and 900: The Complete Story (Crowood Autoclassic),Crowood Press,transportation,1.0,"Good book, lots of pics."
Saab 99 and 900: The Complete Story (Crowood Autoclassic),Crowood Press,transportation,1.0,Bitter sweet thoughts from soon to be ex-Saabist
Corvettes (High Performance),CarTech Inc,transportation,0.5,The History of Corvettes
"The Northeast Railroad Scene, Vol. 2: The Lehigh & Hudson River, A brief look before Conrail",Indiana University Press,transportation,0.75,A brief look back at a colorful bridge line railroad
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,great book
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,Best Chevy Six Book Ever!
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,Learn to power your inline 6 cilynder engine!
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,Chevrolet Inline Six-Cylinder Power Manual
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,0.75,Chevy 6 builders bible
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,A Page Turner for the Starry Eyed Hot Rodder Wannabe
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,Aficionado's Chevrolet Opala
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,in-line 6 Cylinder Book for Aficionado's
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,0.5,Old school still throbs.
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,0.75,Good Book
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,Great How to Book
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,My review
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,Chevrolet Inline Six-Cylinder Power Manual
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,0.5,Doesn't seem to cover the late 50's 235 ci
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,Chevrlolet inline six cylinder
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,Chevrolet Inline Six-Cylinder Power Manual by Leo Santucci
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,0.75,six cylinder performance
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,0.75,Chevy inline 6 Manual
Chevrolet Inline Six-Cylinder Power Manual,California Bill's Automotive,transportation,1.0,very helpful book
Mustang Survivors,Motorbooks International,transportation,1.0,One-Stop Shopping Guide to Surviving P-51s!
Cars 1998 (Serial),Crowood,transportation,1.0,new cars sold in The United States in 1998
Cars 1998 (Serial),Crowood,transportation,1.0,new cars sold in The United States in 1998
Tapiceria de Autos Customizados,California Bill's Automotive Handbooks,transportation,0.75,Tapicer&iacute;a de autor customizados
Tapiceria de Autos Customizados,California Bill's Automotive Handbooks,transportation,1.0,Excelente libro
The Truth about the Titanic,Tales End Press,transportation,0.75,Good Reading
The Truth about the Titanic,Tales End Press,transportation,0.5,A good account but with its flaws
The Truth about the Titanic,Tales End Press,transportation,0.5,Oh the humanity
The Truth about the Titanic,Tales End Press,transportation,0.75,Very class oriented
The Truth about the Titanic,Tales End Press,transportation,0.75,One of the best I read so far
The Truth about the Titanic,Tales End Press,transportation,1.0,Bought as a gift
The Truth about the Titanic,Tales End Press,transportation,0.75,INFORMATIVE
The Truth about the Titanic,Tales End Press,transportation,0.0,The Truth about the Titanic
The Truth about the Titanic,Tales End Press,transportation,1.0,A proud Gracie family member
Manhattan's Lost Streetcars (NY) (Images of Rail),Arcadia Publishing,transportation,1.0,A very interesting book.
"Dream of Wings: Americans and the Airplane, 1875-1905",W. W. Norton & Company,transportation,1.0,The Wright brothers taught the world to fly--without question--but who taught the Wrights?
Testing the Limits: Aviation Medicine and the Origins of Manned Space Flight (Centennial of Flight Series),TAMU Press,transportation,1.0,Great book
Testing the Limits: Aviation Medicine and the Origins of Manned Space Flight (Centennial of Flight Series),TAMU Press,transportation,1.0,"Why is there so little in aerospace history on the biomedical aspects of high-altitude, high-speed flight?"
How to Restore Your Muscle Car (Motorbooks Workshop),Motorbooks International,transportation,1.0,The ideal restoration guide.
How to Restore Your Muscle Car (Motorbooks Workshop),Motorbooks International,transportation,0.75,Looks Like More Than It Is
How to Restore Your Muscle Car (Motorbooks Workshop),Motorbooks International,transportation,0.75,Good book
How to Restore Your Muscle Car (Motorbooks Workshop),Motorbooks International,transportation,0.75,Appreciation for the Restoration Art
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,THE authoritative text
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,Great Nostalgia book
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,MY DAD LOVED IT!!!
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,"Excellent reference, but very slim on west coast coverage"
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,"Go, Team Chrysler!"
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,great book
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,Maximun Performance: Mopar Super Stock Drag Racing
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,maximum performance; mopar superstock drag racing 1962-1969
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,Excellent Mopar Data Source
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,Mopar drag racing history book
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,Historical Mopar Performance
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,Maximum Performance
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,"Mopar guys, you need this!"
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,Mopar or No Car!!
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,excellent
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,1.0,Into the Vapors
Maximum Performance: Mopar Super Stock Drag Racing 1962-1969,Motorbooks International,transportation,0.5,Maximum Performance:Mopar Super Stock Drag Racing 1962-1969
Monster Garage: How To Fabricate Damn Near Anything (Motorbooks Workshop),Motorbooks,transportation,0.25,Not what the title says.
Monster Garage: How To Fabricate Damn Near Anything (Motorbooks Workshop),Motorbooks,transportation,0.0,Not how to do any thing !
Monster Garage: How To Fabricate Damn Near Anything (Motorbooks Workshop),Motorbooks,transportation,0.0,Build a log splitter??
Monster Garage: How To Fabricate Damn Near Anything (Motorbooks Workshop),Motorbooks,transportation,0.0,Misleading title
Monster Garage: How To Fabricate Damn Near Anything (Motorbooks Workshop),Motorbooks,transportation,0.0,go to the library
Monster Garage: How To Fabricate Damn Near Anything (Motorbooks Workshop),Motorbooks,transportation,1.0,Monster Book
Hummer H3 (Launch book),Motorbooks International,transportation,1.0,Hummer H3 is a great book!!
Hummer H3 (Launch book),Motorbooks International,transportation,1.0,Cool book
Hummer H3 (Launch book),Motorbooks International,transportation,1.0,Hummer H3
Hummer H3 (Launch book),Motorbooks International,transportation,1.0,I had no idea!!!
Hummer H3 (Launch book),Motorbooks International,transportation,1.0,Awesome book....
The Ultimate Guide to Choppers,Chartwell Books,transportation,1.0,Best chopper book out there
The Ultimate Guide to Choppers,Chartwell Books,transportation,1.0,Most excellent.
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Excellent resource
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Guide to AZ Backroads & 4 Wheel Drive Trails
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Typical Wells Quality
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,0.75,"Great Guide for 4WD, Good for 4 Wheelers"
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,0.75,Back Trails Guide
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,0.75,Great book!
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,0.5,Decent guidebook but author's disregard for spelling is offensive
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Charles A. Wells - your Arizona back country guide!
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,0.75,Guide to Arizona Backroads and 4 wheel drive
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,0.75,Great trail guide for those starting out
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Best Arizona Trailbook Available!
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Great trail guide
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Just what I needed
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Loved
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Great starter information
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,1.0,Very good offroad book
Guide to Arizona Backroads & 4-Wheel Drive Trails,,transportation,0.75,Never leave home without it!
"How To Keep Your Minivan Alive!: User-Friendly Automotive Tips and Techniques for Driving, Maintaining and....",HP Trade,transportation,1.0,My minivan is still alive
Regional History of the Railways of Britain Hb Vol 15 (Regional railway history series) (v. 15),Routledge,transportation,0.5,Average!
Complete Encyclopedia of Locomotives,Rebo International,transportation,1.0,"Great Book - With a Few ""Caveats"""
"Germany's high sea fleet in the world war,",BoD – Books on Demand,transportation,0.25,Poor at best
"Saab 900, 1979-85 (Chilton's Repair & Tune-Up Guides)",W G Nichols Pub,transportation,0.75,Proper Use of Chilton's Manuals
"Saab 900, 1979-85 (Chilton's Repair & Tune-Up Guides)",W G Nichols Pub,transportation,0.0,Don't even bother
"4x4s, Pickups & Vans 2001 Buying Guide (4x4s, Pickups and Vans: Buying Guide)",Consumer Guide Books Pub,transportation,1.0,"4x4's,pickups & vans 2001 buying guide"
"4x4s, Pickups & Vans 2001 Buying Guide (4x4s, Pickups and Vans: Buying Guide)",Consumer Guide Books Pub,transportation,1.0,4X4's Book Review
The Golden Age of the Passenger Train: From Steam to Diesel and Beyond,Metro Books,transportation,1.0,"Beautifully done, a &quot;must&quot; for the railfan"
The Golden Age of the Passenger Train: From Steam to Diesel and Beyond,Metro Books,transportation,1.0,A Must Have Book for Lovers of Passenger Trains!
Aircraft Accident Investigation,McGraw Hill Professional,transportation,0.75,The Essential Book for Aviation Accident Investigations
How to Restore Triumph TR4 and TR4A (Enthusiast's Restoration Manual),Veloce,transportation,0.25,Beyond the scope of most restorers.
How to Restore Triumph TR4 and TR4A (Enthusiast's Restoration Manual),Veloce,transportation,0.5,Basic fix up information
How to Restore Triumph TR4 and TR4A (Enthusiast's Restoration Manual),Veloce,transportation,1.0,Good Basic on Basic Restoration for the TR4
Ford Ranchero Muscle Portfolio 1957-1979 (Muscle Portfolio Series),Brooklands Books Limited,transportation,1.0,"""it's more than a car, it's more than a truck""- Ford"
The Farm Welding Handbook (Motorbooks Workshop),Voyageur Press,transportation,1.0,The Farm Welding Handbook
The Farm Welding Handbook (Motorbooks Workshop),Voyageur Press,transportation,0.25,Very basic
Auto Glass Installation: An Introductory Guide,Motorbooks International,transportation,1.0,A must-read for anyone who is in training as an installer.
Auto Glass Installation: An Introductory Guide,Motorbooks International,transportation,1.0,AUTO GLASS CATALOGE(all kind of vichele) part number
Flying the Big Jets,Crowood Press UK,transportation,1.0,The best so far...
Flying the Big Jets,Crowood Press UK,transportation,1.0,Fascinating reading. I have a new appreciation for pilots.
Flying the Big Jets,Crowood Press UK,transportation,1.0,Fascinating introduction on how to fly commercial airliners.
Flying the Big Jets,Crowood Press UK,transportation,1.0,The best I've seen as an introduction to aviation.
Flying the Big Jets,Crowood Press UK,transportation,0.5,Jet Lag Writing Style
Flying the Big Jets,Crowood Press UK,transportation,1.0,Interesting insight on something that touches most of us.
Flying the Big Jets,Crowood Press UK,transportation,1.0,Authoritative
Flying the Big Jets,Crowood Press UK,transportation,0.5,In some ways disappointing... Cut & paste job
Flying the Big Jets,Crowood Press UK,transportation,1.0,A must read for aviation enthusiasts
Flying the Big Jets,Crowood Press UK,transportation,1.0,Parfait !!!
Flying the Big Jets,Crowood Press UK,transportation,1.0,Flying the Boeing 777
Flying the Big Jets,Crowood Press UK,transportation,0.75,An interesting and informative account.
Flying the Big Jets,Crowood Press UK,transportation,1.0,This is a great reference
Flying the Big Jets,Crowood Press UK,transportation,1.0,Boeing 777
Illinois Central Railroad (MBI Railroad Color History),Voyageur Press (MN),transportation,1.0,Great book on a classic American road
Illinois Central Railroad (MBI Railroad Color History),Voyageur Press (MN),transportation,1.0,A Railroad Through the Center of the Country
Illinois Central Railroad (MBI Railroad Color History),Voyageur Press (MN),transportation,0.75,Kindle version of IC reviewed = generally pleased
Honda CB750 1969-78 Gold Portfolio,Brooklands Books Limited,transportation,1.0,cb750 portfolio
The Midland compounds (David & Charles locomotive monographs),Pen and Sword Transport,transportation,1.0,An excellent study of these locomotives
Canadian Pacific Railway (MBI Railroad Color History),Voyageur Press,transportation,0.75,Good overview of a great RR and a Canadian institution
Canadian Pacific Railway (MBI Railroad Color History),Voyageur Press,transportation,1.0,Excellent Overview of a Great Railroad
"Buying and Owning Your Own Airplane, Third Edition",Wiley-Blackwell,transportation,1.0,Great summary of main airplanes &amp; the key purchase criterion
"Buying and Owning Your Own Airplane, Third Edition",Wiley-Blackwell,transportation,1.0,The best $20 you'll ever spend on aviation...
"Buying and Owning Your Own Airplane, Third Edition",Wiley-Blackwell,transportation,0.5,Somewhat dated but still valuable information for a buyer.
"Buying and Owning Your Own Airplane, Third Edition",Wiley-Blackwell,transportation,1.0,Great book
"Buying and Owning Your Own Airplane, Third Edition",Wiley-Blackwell,transportation,1.0,very helpful
